"","pi_D08","is_ok","CO2.PPM.","SIO2.WT..","TIO2.WT..","AL2O3.WT..","FeOT_calc","MGO.WT..","CAO.WT..","NA2O.WT..","K2O.WT..","P2O5.WT..","NB.PPM.","CE.PPM.","LA.PPM."
"153",NA,0,1.14612803567824,74.27,0.3,11.84,1.77,0.38,1.33,3.61,3.07,NA,NA,NA,NA
"154",NA,0,1.83884909073726,76.68,0.38,10.83,1.18,0.22,0.77,4.55,3.11,NA,NA,NA,NA
"155",NA,0,2.04139268515822,75.75,0.39,11.06,0.98,0.2,0.78,4.66,3.1,NA,NA,NA,NA
"156",NA,0,1.92427928606188,76.24,0.37,11.04,1.19,0.22,0.89,4.63,2.92,NA,NA,NA,NA
"157",NA,0,2.14612803567824,77.58,0.39,11.43,1.37,0.23,0.56,5.12,2.93,NA,NA,NA,NA
"158",NA,0,2.92941892571429,NA,NA,NA,NA,NA,NA,NA,1.79,NA,NA,NA,NA
"159",NA,0,3.07736790528416,NA,NA,NA,NA,NA,NA,NA,1.71,NA,NA,NA,NA
"160",NA,0,2.9795483747041,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA
"161",NA,0,3.07224989761351,NA,NA,NA,NA,NA,NA,NA,1.83,NA,NA,NA,NA
"162",NA,0,3.30728204703335,NA,NA,NA,NA,NA,NA,NA,1.92,NA,NA,NA,NA
"163",NA,0,3.10243370568134,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,NA
"164",NA,0,3.22141423784234,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA
"165",NA,0,3.14144977340047,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA
"166",NA,0,3.06595298031387,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,NA
"167",NA,0,3.02978947083186,NA,NA,NA,NA,NA,NA,NA,1.84,NA,NA,NA,NA
"168",NA,0,2.9304395947667,NA,NA,NA,NA,NA,NA,NA,1.78,NA,NA,NA,NA
"169",NA,0,3.10754912974469,NA,NA,NA,NA,NA,NA,NA,1.82,NA,NA,NA,NA
"170",NA,0,3.03261876085072,NA,NA,NA,NA,NA,NA,NA,1.84,NA,NA,NA,NA
"171",NA,0,2.91328390176042,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA
"172",NA,0,3.03502928220237,NA,NA,NA,NA,NA,NA,NA,1.86,NA,NA,NA,NA
"173",NA,0,3.02816441942447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",NA,0,2.87621784059164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",NA,0,3.06145247908719,NA,NA,NA,NA,NA,NA,NA,2.05,NA,NA,NA,NA
"176",NA,0,2.94694327069783,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA
"177",NA,0,2.87737134586977,NA,NA,NA,NA,NA,NA,NA,2.07,NA,NA,NA,NA
"178",NA,0,2.54157924394658,52,1.93,17,7.09,5.03,8.31,4.01,1.32,0.75,NA,NA,NA
"179",NA,0,2.54900326202579,59,2.21,15.5,6.86,2.8,5.61,4.35,2.12,0.64,NA,NA,NA
"180",NA,0,2.54654266347813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,0,2.99956548822598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",NA,0,2.90955602924118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",NA,0,2.98497712641549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",NA,0,2.86093662070009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",NA,0,3.02612451674545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",NA,0,2.44715803134222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",NA,0,3.21563756343506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",NA,0,3.11594317693906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",NA,0,3.12839926871781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",NA,0,3.19645254170339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",NA,0,3.11126251365907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",NA,0,3.29092455938275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,0,3.36958689073634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",NA,0,3.10720996964787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",NA,0,3.10414555055401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",NA,0,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",NA,0,2.07918124604762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",NA,0,1.95424250943932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",NA,0,1.96848294855394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",NA,0,1.9731278535997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",NA,0,2.26245108973043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,0,1.83884909073726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",NA,0,2.13353890837022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",NA,0,2.13033376849501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",NA,0,1.91381385238372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",NA,0,1.77815125038364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",NA,0,2.21218760440396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",NA,0,2.07554696139253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",NA,0,2.29666519026153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",NA,0,2.05690485133647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,0,1.47712125471966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,0,2.32837960343874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,0,1.81954393554187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,0,1.86923171973098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,0,1.83884909073726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,0,2.08635983067475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,0,1.81291335664286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,0,1.8750612633917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",NA,0,1.65321251377534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,0,1.88081359228079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,0,2.02938377768521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,0,1.98227123303957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,0,2.06818586174616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,0,2.19865708695442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,0,1.11394335230684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",NA,0,2.26007138798507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",NA,0,2.74036268949424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,0,2.76789761601809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,0,2.82020145948564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,0,2.40483371661994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,0,2.35024801833416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,0,2.78958071216443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",NA,0,2.78604121024255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,0,2.40483371661994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,0,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",NA,0,1.69019608002851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,0,1.69019608002851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,0,1.69897000433602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,0,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,0,1.70757017609794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,0,1.63346845557959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,0,1.65321251377534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,0,1.61278385671974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,0,1.64345267648619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,0,2.15228834438306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,0,2.08278537031645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,0,2.06069784035361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,0,2.02530586526477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,0,1.85733249643127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,0,2.20682587603185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,0,2.77815125038364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,0,2.06069784035361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,0,2.81954393554187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",NA,0,2.80277372529198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",NA,0,1.04139268515823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,0,1.23044892137827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,0,1.39794000867204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",-1.78658475087705,1,2.39794000867204,52.4,0.94,15.7,6.72,7.65,7.94,3.23,1.24,0.24,4,46,21
"262",-1.72536875129819,1,2.98227123303957,50.4,1.05,16.8,6.15,6.54,8.64,3.77,0.84,0.2,3,25,10
"263",0.955655999321705,1,3.32633586092875,45.4,1.14,14.1,7.21,9.35,10.78,3.18,1.7,0.54,4,143,59
"264",-1.87293296597203,1,3.25527250510331,51.8,1.73,17.1,5.74,5.86,8.55,4.08,1.13,0.45,18,52,22
"265",-1.72882181617005,1,3.15533603746506,52,1.76,16.6,5.81,6.19,8.75,4.03,0.96,0.4,16,59,24
"266",-1.70337657683808,1,2.56820172406699,51.7,1.87,16.5,7.34,6.21,8.06,3.89,1.28,0.73,29,61,27
"267",NA,0,1.86923171973098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,0,2.28103336724773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,0,2.26245108973043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",NA,0,2.26481782300954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",NA,0,2.20951501454263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,0,2.26481782300954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,0,2.29666519026153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,0,2.29225607135648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,0,2.20139712432045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",NA,0,1.07918124604762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",NA,0,2.05690485133647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,0,1.95904139232109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,0,2.47856649559384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,0,2.23552844690755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,0,2.42488163663107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",NA,0,1.32221929473392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",NA,0,1.88081359228079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",NA,0,2.29446622616159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,0,1.93951925261862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,0,2.2148438480477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,0,2.16435285578444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,0,2.28103336724773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,0,2.33445375115093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",NA,0,2.28555730900777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,0,2.13353890837022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,0,1.43136376415899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,0,1.91907809237607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,0,2.07554696139253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,0,2.04532297878666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,0,2.01283722470517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,0,1.88081359228079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,0,1.86923171973098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,0,1.6232492903979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,0,1.95904139232109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,0,1.44715803134222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,0,1.81954393554187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,0,1.94448267215017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,0,1.84509804001426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,0,1.98227123303957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,0,1.95904139232109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,0,2.01283722470517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,0,1.90848501887865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,0,1.90308998699194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,0,1.94939000664491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,0,1.89209460269048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,0,1.30102999566398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,0,1.27875360095283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,0,1.57978359661681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,0,2.08635983067475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,0,1.86923171973098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,0,1.81291335664286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,0,1.65321251377534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,0,1.83884909073726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,0,1.76342799356294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,0,1.76342799356294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,0,1.8750612633917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,0,1.7160033436348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,0,1.81291335664286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,0,1.14612803567824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,0,2.00860017176192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,0,1.64345267648619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,0,1.88649072517248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,0,1.83884909073726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,0,2.18184358794477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,0,2.18184358794477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,0,1.90308998699194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,0,2.13353890837022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,0,2.00432137378264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,0,1.88649072517248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,0,1.89762709129044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,0,1.92941892571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,0,1.91381385238372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,0,1.8750612633917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,0,2.11058971029925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,0,2.0899051114394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,0,1.88081359228079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,0,1.53147891704226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,0,1.77085201164214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,0,1.43136376415899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",NA,0,1.90308998699194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",NA,0,2.02530586526477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",NA,0,1.65321251377534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",NA,0,1.54406804435028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",NA,0,1.66275783168157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",NA,0,1.46239799789896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,0,1.99563519459755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,0,1.86332286012046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,0,1.66275783168157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,0,2.04532297878666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",NA,0,2.18752072083646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,0,2.17318626841227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,0,2.19589965240923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,0,1.60205999132796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,0,1.11394335230684,52.84,1.16,16.36,10.57,4.36,7.27,2.82,0.65,0.14,NA,NA,NA
"366",NA,0,1.27875360095283,51.54,1.18,16.32,10.22,4.21,7.5,3.95,0.64,0.16,NA,NA,NA
"367",NA,0,1.23044892137827,48.41,0.87,18.11,10.91,5.22,10.28,2.7,0.39,0.07,NA,NA,NA
"368",NA,0,2.20682587603185,51,1.23,18.61,9.49,3.91,9.43,3.82,0.61,0.15,NA,NA,NA
"369",NA,0,1.17609125905568,52.12,1.29,17.59,10.18,3.84,9.02,3.69,0.61,0.14,NA,NA,NA
"370",NA,0,1.43136376415899,51.72,1.2,18.6,9.3,3.85,9.39,3.61,0.62,0.12,NA,NA,NA
"371",NA,0,1.07918124604762,51.33,1.14,17.43,10.51,4.47,8.72,3.64,0.56,0.14,NA,NA,NA
"372",NA,0,1.54406804435028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,0,2.2148438480477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,0,1.72427586960079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,0,2.65609820201283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",NA,0,2.70671778233676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",NA,0,2.71180722904119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,0,1.97772360528885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,0,1.56820172406699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,0,1.41497334797082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",NA,0,2.58883172559421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",NA,0,1.75587485567249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",NA,0,2.20682587603185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",NA,0,2.63648789635337,70.807,0.784,14.559,NA,0.574,1.896,1.067,2.726,0.132,NA,NA,NA
"385",NA,0,2.97266559226611,72.383,0.662,14.93,NA,0.582,2.01,0.925,2.144,0.12,NA,NA,NA
"386",NA,0,2.92427928606188,72.09,0.639,14.377,NA,0.537,1.839,0.936,2.705,0.115,NA,NA,NA
"387",NA,0,2.50785587169583,67.441,0.787,11.368,NA,2.711,5.076,1.305,1.996,0.167,NA,NA,NA
"388",NA,0,2.67394199863409,63.168,1.091,13.532,NA,1.994,4.897,1.18,0.953,0.532,NA,NA,NA
"389",NA,0,2.71516735784846,64.926,0.883,13.95,NA,1.541,3.528,1.409,1.98,0.324,NA,NA,NA
"390",NA,0,2.72997428569956,63.91,0.952,14.349,NA,1.584,3.413,1.436,2.064,0.342,NA,NA,NA
"391",NA,0,2.92116605063774,63.477,1.111,14.43,NA,1.71,3.776,1.406,1.627,0.337,NA,NA,NA
"392",NA,0,3.10991586302379,62.997,1.053,14.884,NA,1.612,3.874,1.495,1.749,0.322,NA,NA,NA
"393",NA,0,3.16375752398196,63.239,1.225,14.837,NA,1.53,3.727,1.566,1.941,0.363,NA,NA,NA
"394",NA,0,3.14426277376199,67.546,1.122,15.616,NA,1.14,3.175,1.029,2.244,0.262,NA,NA,NA
"395",NA,0,2.76342799356294,65.455,0.731,14.508,NA,0.785,2.617,1.05,1.608,0.156,NA,NA,NA
"396",NA,0,2.76863810124761,68.078,0.511,13.59,NA,0.572,1.845,0.922,1.632,0.106,NA,NA,NA
"397",NA,0,2.66838591669,66.527,0.594,14.277,NA,0.771,2.55,1.04,1.7,0.204,NA,NA,NA
"398",NA,0,3.01911629044707,64.34,0.69,14.33,NA,0.86,2.59,0.612,1.34,0.18,NA,NA,NA
"399",NA,0,2.67209785793572,55.698,1.229,18.361,NA,3.238,6.701,1.561,1.371,0.293,NA,NA,NA
"400",NA,0,2.8055008581584,56.548,1.259,17.814,NA,3.246,6.688,1.559,1.07,0.302,NA,NA,NA
"401",NA,0,2.54654266347813,55.773,1.174,18.205,NA,3.227,6.469,1.393,1.057,0.298,NA,NA,NA
"402",NA,0,2.60422605308447,63.554,0.918,17.706,NA,1.622,4.606,1.343,1.569,0.297,NA,NA,NA
"403",NA,0,2.77451696572855,62.755,0.939,18.085,NA,2.034,4.837,1.436,1.764,0.276,NA,NA,NA
"404",NA,0,2.81224469680037,60.796,0.937,18.606,NA,2.223,5.759,1.222,1.511,0.243,NA,NA,NA
"405",NA,0,2.79379038469082,63.276,0.635,17.009,NA,1.206,3.778,0.873,1.389,0.288,NA,NA,NA
"406",NA,0,2.54530711646582,71.781,0.467,14.514,NA,1.06,1.714,1.201,2.369,0.099,NA,NA,NA
"407",NA,0,2.63948648926859,69.515,0.556,14.152,NA,1.315,2.234,1.226,2.251,0.368,NA,NA,NA
"408",NA,0,2.42813479402879,70.954,0.474,14.19,NA,1.041,1.714,1.207,2.463,0.048,NA,NA,NA
"409",NA,0,2.50785587169583,72.375,0.426,14.194,NA,0.969,1.648,1.164,2.575,0.075,NA,NA,NA
"410",NA,0,2.60314437262018,66.565,1.03,14.617,NA,1.709,3.24,1.363,2.248,0.613,NA,NA,NA
"411",NA,0,2.65609820201283,68.953,0.999,12.147,NA,0.837,2.167,1.089,2.498,0.192,NA,NA,NA
